file,count,avg_viability,avg_circularity,avg_intensity,radius (area / pi),pct_analyzed,background_intenstiy,avg_area
20230407_d2-1um_GEM_11c.png,42,61.93,0.45571,163.08,,4.16340877914952,200.9159854710101,1156.24
20230407_d2-1um_GEM_11d.png,40,62.34,0.42675,161.9,,5.352623456790123,199.45478592341362,1560.82
20230407_d2-1um_GEM_11e.png,54,69.13,0.43556,165.57,,7.370113168724279,198.96181227067947,1591.94
20230407_d2-1um_GEM_11f.png,42,61.11,0.44405,157.53,,4.248971193415637,195.86106615053518,1180.0
20230407_d2-1um_GEM_11g.png,46,57.24,0.39609,162.61,,4.8901748971193415,203.26395775116825,1239.98
20230407_d2-20um_GEM_7b.png,32,68.76,0.39406,156.03,,3.7021604938271606,189.77498609704972,1349.44
20230407_d2-20um_GEM_7c.png,43,75.55,0.42977,153.94,,6.136488340192043,183.390210913936,1664.56
20230407_d2-20um_GEM_7d.png,37,73.9,0.42784,153.49,,4.931927297668039,183.97020885963866,1554.76
20230407_d2-20um_GEM_7e.png,30,71.97,0.431,149.62,,4.463134430727023,181.43742256602383,1735.27
20230407_d2-20um_GEM_7f.png,49,74.38,0.40653,150.02,,9.454646776406035,180.22346137176035,2250.59
20230407_d2-20um_GEM_7g.png,48,71.27,0.47125,152.26,,7.839677640603567,184.42163732774875,1905.04
20230407_d2-5um_GEM_10b.png,56,67.6,0.46411,160.04,,5.395318930041152,194.45464244982165,1123.77
20230407_d2-5um_GEM_10c.png,50,68.81,0.4448,159.92,,6.176611796982168,193.6327679479283,1440.88
20230407_d2-5um_GEM_10d.png,36,68.07,0.42778,159.99,,3.553240740740741,194.1447363269432,1151.25
20230407_d2-5um_GEM_10e.png,31,59.85,0.42548,154.67,,3.281550068587106,193.7628504880134,1234.71
20230407_d2-5um_GEM_10f.png,38,63.39,0.43053,157.19,,3.219564471879287,194.15038536371333,988.24
20230407_d2-5um_GEM_10g.png,38,57.18,0.43684,153.56,,3.5977366255144037,194.2700685042439,1104.32
20230407_d2-control_b2.png,55,74.88,0.42691,146.47,,5.529663923182442,176.39130822464975,1172.69
20230407_d2-control_b3.png,42,73.91,0.43167,149.25,,4.657921810699588,179.81488553741775,1293.57
20230407_d2-control_b4.png,58,81.06,0.455,151.72,,10.699674211248285,177.80964686944242,2151.74
20230407_d2-control_b5.png,61,77.63,0.43672,152.55,,6.829646776406036,180.71908678834205,1305.92
20230407_d2-control_b6.png,32,78.5,0.4175,154.99,,4.262431412894376,182.63055604864954,1553.66
20230407_d2-control_c2.png,61,76.48,0.40475,146.67,,6.988254458161866,175.6974967701899,1336.25
20230407_d2-control_c3.png,65,79.26,0.44446,151.61,,10.431584362139917,178.92719170473018,1871.91
20230407_d2-control_c4.png,48,73.83,0.42333,149.83,,5.465106310013717,180.2800131326213,1328.02
20230407_d2-control_c5.png,52,70.43,0.44346,145.38,,4.702846364883402,177.9360788684376,1054.88
20230407_d2-control_c6.png,61,78.03,0.4441,149.49,,6.868569958847736,177.52875800166285,1313.36
20230407_d2-control_d2.png,50,80.99,0.4516,148.92,,7.465620713305898,175.03507244030456,1741.58
20230407_d2-control_d3.png,47,76.28,0.42426,148.52,,5.894718792866941,177.72602455892783,1462.89
20230407_d2-control_d4.png,45,79.21,0.46133,151.8,,5.054355281207133,178.9073694780933,1310.09
20230407_d2-control_d5.png,60,75.28,0.43617,150.45,,5.634430727023319,180.2123500512758,1095.33
20230407_d2-control_d6.png,49,71.81,0.43265,150.51,,5.772719478737997,182.3006222261138,1374.14
20230407_d2-control_e2.png,40,77.01,0.41025,147.41,,5.332561728395062,176.03910498003125,1554.98
20230407_d2-control_e5.png,41,74.11,0.42317,145.44,,4.401663237311385,175.92417095245582,1252.22
20230407_d2-control_e6.png,50,74.45,0.395,151.9,,7.442558299039781,182.18753086867594,1736.2
20230407_d2-control_f2.png,40,75.24,0.48,156.63,,3.0122599451303156,186.43826445615622,878.38
20230407_d2-control_f3.png,48,78.07,0.46062,149.88,,7.056412894375858,177.82655637707947,1714.71
20230407_d2-control_f4.png,43,74.84,0.44953,146.44,,8.189643347050755,176.52693769501272,2221.49
20230407_d2-control_f5.png,48,75.97,0.4425,147.69,,6.539437585733881,177.05184992375146,1589.08
20230407_d2-control_f6.png,61,73.97,0.44607,152.58,,8.032664609053498,183.09428423093155,1535.95
20230407_d2-control_g2.png,41,71.46,0.42854,151.11,,6.042095336076818,183.20754960391892,1718.9
20230407_d2-control_g3.png,56,74.44,0.43071,148.69,,6.063700274348423,178.98910620015084,1262.98
20230407_d2-control_g4.png,41,66.81,0.42585,148.53,,5.532407407407407,183.44310815328376,1573.9
20230407_d2-control_g5.png,51,77.55,0.40667,150.26,,10.595250342935527,178.5560674623467,2423.2
20230407_d2-control_g6.png,44,66.66,0.42,152.39,,4.373628257887517,187.3956813356235,1159.41
20230408_d3-10um_GEM_9b.png,65,85.3,0.418,151.6,,19.342849794238685,175.1959753592558,3471.0
20230408_d3-10um_GEM_9c.png,63,88.26,0.41921,153.28,,19.43192729766804,174.7390976374678,3597.68
20230408_d3-10um_GEM_9d.png,44,86.46,0.43614,153.34,,19.495284636488343,175.97635919683992,5168.02
20230408_d3-10um_GEM_9e.png,43,86.56,0.42372,156.05,,16.95156035665295,178.690818814019,4598.21
20230408_d3-10um_GEM_9f.png,45,89.29,0.45267,155.35,,19.42892661179698,175.70712182925354,5035.98
20230408_d3-10um_GEM_9g.png,63,86.23,0.43492,160.2,,17.38460219478738,182.66551324499878,3218.63
20230408_d3-15um_GEM_8b.png,51,86.58,0.44314,156.94,,11.965106310013718,179.4847758808077,2736.49
20230408_d3-15um_GEM_8c.png,42,89.0,0.44167,156.09,,14.752829218106998,176.9329501607717,4097.07
20230408_d3-15um_GEM_8d.png,62,89.59,0.4229,152.06,,23.225651577503427,171.72318732589986,4369.42
20230408_d3-15um_GEM_8e.png,46,89.23,0.43,151.77,,15.81747256515775,172.33845704964125,4010.76
20230408_d3-15um_GEM_8f.png,56,84.76,0.41321,154.67,,18.5525548696845,178.28124937572218,3864.23
20230408_d3-15um_GEM_8g.png,58,91.35,0.41552,150.4,,23.132201646090536,168.2580962677834,4651.97
20230408_d3-1um_GEM_11b.png,50,79.17,0.4476,160.06,,17.219221536351164,187.44653595123123,4016.9
20230408_d3-1um_GEM_11c.png,59,84.17,0.44017,158.99,,13.792181069958847,183.2123332523895,2726.64
20230408_d3-1um_GEM_11d.png,47,87.13,0.40085,156.98,,15.000943072702333,178.98035428714502,3722.79
20230408_d3-1um_GEM_11e.png,61,88.74,0.44098,159.21,,21.1150548696845,180.29208580501214,4037.48
20230408_d3-1um_GEM_11f.png,53,82.55,0.41566,152.76,,13.704218106995885,177.75789166770798,3015.96
20230408_d3-1um_GEM_11g.png,55,80.41,0.40418,161.26,,15.278978052126199,187.98156729565346,3240.25
20230408_d3-20um_GEM_7b.png,48,83.92,0.46104,152.18,,14.993569958847736,176.3444943135129,3643.44
20230408_d3-20um_GEM_7c.png,60,91.33,0.43717,152.09,,21.021347736625515,171.20507609255893,4086.55
20230408_d3-20um_GEM_7d.png,57,88.14,0.44386,153.43,,16.801526063100138,174.66065952305502,3438.12
20230408_d3-20um_GEM_7e.png,47,87.04,0.45617,149.94,,17.086162551440328,171.97706771194242,4240.28
20230408_d3-20um_GEM_7f.png,60,93.14,0.423,148.84,,26.935785322359397,166.6139884285181,5236.32
